INCIDENT_KEY,OCCUR_DATE,OCCUR_TIME,BORO,PRECINCT,JURISDICTION_CODE,LOCATION_DESC,STATISTICAL_MURDER_FLAG,PERP_AGE_GROUP,PERP_SEX,PERP_RACE,VIC_AGE_GROUP,VIC_SEX,VIC_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,New Georeferenced Column,,,,,Occur_Time,Time_of_Day,0:00,6:00
207572468,1/7/2020,17:10:00,BROOKLYN,75,0,,FALSE,,,,18-24,M,BLACK,1016302,185652,40.6761988,-73.88444864,POINT (-73.88444864199994 40.676198799000076),,,,,17:10,Afternoon,,
213188087,5/16/2020,1:09:00,MANHATTAN,23,2,MULTI DWELL - PUBLIC HOUS,FALSE,,,,25-44,M,WHITE HISPANIC,998950,229227,40.79584721,-73.94691026,POINT (-73.94691026399994 40.79584721300006),,,,,1:09,Pre-Dawn Morning,,
207815719,1/12/2020,15:20:00,MANHATTAN,28,2,MULTI DWELL - PUBLIC HOUS,FALSE,,,,18-24,M,BLACK,997875,230878,40.80038048,-73.95078943,POINT (-73.95078943299995 40.80038048100005),,,,,15:20,Afternoon,,
211394750,3/23/2020,7:45:00,BROOKLYN,75,2,MULTI DWELL - PUBLIC HOUS,FALSE,,,,25-44,M,BLACK,1021129,181777,40.66554401,-73.86706773,POINT (-73.86706772699995 40.66554400800004),,,,,7:45,Morning,,
208672085,1/28/2020,20:16:00,QUEENS,100,0,,FALSE,,,,25-44,M,BLACK,1040889,155021,40.59200026,-73.79606575,POINT (-73.79606574699994 40.59200026000008),,,,,20:16,Evening,,
211830261,4/7/2020,16:44:00,BROOKLYN,75,0,,FALSE,,,,25-44,M,BLACK,1015160,183234,40.669566,-73.88857683,POINT (-73.88857682599996 40.66956599700006),,,,,16:44,Afternoon,,
209975795,2/23/2020,22:30:00,QUEENS,101,0,,FALSE,<18,M,BLACK,18-24,M,WHITE HISPANIC,1044074,156299,40.59548718,-73.78458649,POINT (-73.78458649099997 40.59548717900003),,,,,22:30,Evening,,
209713053,2/18/2020,0:25:00,BRONX,50,2,MULTI DWELL - PUBLIC HOUS,FALSE,18-24,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1009548,258693,40.87669884,-73.90852294,POINT (-73.90852293799998 40.87669883700005),,,,,0:25,Pre-Dawn Morning,,
212250653,4/22/2020,1:06:00,BRONX,46,0,,FALSE,45-64,M,BLACK,25-44,M,BLACK,1009028,247973,40.84727716,-73.91044291,POINT (-73.91044290599996 40.84727715500003),,,,,1:06,Pre-Dawn Morning,,
207571934,1/7/2020,16:43:00,BROOKLYN,67,0,,FALSE,<18,M,BLACK,<18,M,BLACK,999005,176940,40.65233202,-73.94682625,POINT (-73.94682624999996 40.65233201600006),,,,,16:43,Afternoon,,
210591724,3/5/2020,10:48:00,MANHATTAN,33,0,,FALSE,18-24,M,WHITE HISPANIC,25-44,M,BLACK,1001301,243896,40.83610528,-73.93838202,POINT (-73.93838202299997 40.83610528300005),,,,,10:48,Morning,,
213385782,5/21/2020,23:25:00,BROOKLYN,81,0,,FALSE,,,,18-24,F,BLACK HISPANIC,1001546,190106,40.68846514,-73.93763502,POINT (-73.93763502499996 40.68846514200004),,,,,23:25,Evening,,
209099250,2/5/2020,11:51:00,QUEENS,101,0,,FALSE,,,,45-64,M,BLACK,1053921,158769,40.60219487,-73.74910401,POINT (-73.74910400599998 40.602194868000026),,,,,11:51,Morning,,
208309289,1/21/2020,12:10:00,QUEENS,100,0,,FALSE,<18,M,BLACK,<18,M,BLACK,1042852,155178,40.59241843,-73.78899639,POINT (-73.78899638899998 40.592418432000045),,,,,12:10,Afternoon,,
213724265,5/31/2020,4:09:00,QUEENS,113,0,PVT HOUSE,FALSE,,,,25-44,M,BLACK,1051376,191988,40.69339314,-73.75793838,POINT (-73.75793838099997 40.693393136000054),,,,,4:09,Pre-Dawn Morning,,
211537427,3/27/2020,0:40:00,BRONX,47,0,,FALSE,,,,25-44,M,BLACK,1026884,268961,40.9048145,-73.84577004,POINT (-73.84577004099998 40.90481450000004),,,,,0:40,Pre-Dawn Morning,,
213050796,5/13/2020,23:20:00,BROOKLYN,70,0,STORE UNCLASSIFIED,FALSE,18-24,M,BLACK,25-44,M,BLACK,994482,175986,40.64971987,-73.96312803,POINT (-73.96312802699998 40.64971987400003),,,,,23:20,Evening,,
213973275,6/8/2020,22:20:00,BRONX,48,0,,FALSE,,,,25-44,M,WHITE HISPANIC,1011663,246486,40.84318799,-73.90092495,POINT (-73.90092494799995 40.843187992000026),,,,,22:20,Evening,,
208671535,1/28/2020,14:30:00,QUEENS,105,0,,FALSE,,,,<18,M,BLACK HISPANIC,1055989,206108,40.73211282,-73.74115308,POINT (-73.74115307599999 40.732112820000054),,,,,14:30,Afternoon,,
213747896,6/1/2020,0:30:00,MANHATTAN,5,0,,FALSE,,,,18-24,M,WHITE,984952,202784,40.72328014,-73.99746883,POINT (-73.99746883299997 40.72328013900005),,,,,0:30,Pre-Dawn Morning,,
207824248,1/13/2020,3:51:00,QUEENS,115,0,,TRUE,25-44,M,BLACK,25-44,M,WHITE HISPANIC,1022705,215793,40.75890302,-73.86119261,POINT (-73.86119260999999 40.75890301700008),,,,,3:51,Pre-Dawn Morning,,
208187330,1/18/2020,1:00:00,BRONX,42,2,MULTI DWELL - PUBLIC HOUS,FALSE,,,,45-64,M,BLACK,1011057,240448,40.82661729,-73.90313929,POINT (-73.90313929099995 40.82661729300003),,,,,1:00,Pre-Dawn Morning,,
214693788,6/27/2020,3:35:00,QUEENS,100,0,,FALSE,,,,25-44,M,BLACK,1040864,155333,40.5928568,-73.79615315,POINT (-73.79615314799997 40.592856795000046),,,,,3:35,Pre-Dawn Morning,,
214184459,6/13/2020,13:58:00,BROOKLYN,73,0,COMMERCIAL BLDG,FALSE,,,,25-44,M,BLACK,1010184,182785,40.66834957,-73.90651606,POINT (-73.90651606299997 40.668349566000074),,,,,13:58,Afternoon,,
214431182,6/19/2020,23:00:00,BROOKLYN,75,0,PVT HOUSE,FALSE,,,,25-44,M,BLACK,1018125,184815,40.67389464,-73.87788064,POINT (-73.87788063699998 40.67389463500007),,,,,23:00,Evening,,
210789007,3/10/2020,0:45:00,MANHATTAN,32,0,,FALSE,18-24,M,BLACK,18-24,M,BLACK,1001304,237165,40.8176306,-73.93838829,POINT (-73.93838828999998 40.817630602000065),,,,,0:45,Pre-Dawn Morning,,
212516311,4/29/2020,15:30:00,BRONX,46,0,,FALSE,,,,<18,M,BLACK,1009085,248078,40.84756519,-73.91023649,POINT (-73.91023649499994 40.84756518900008),,,,,15:30,Afternoon,,
209029422,2/4/2020,18:43:00,BROOKLYN,75,0,,TRUE,18-24,M,BLACK,18-24,M,BLACK,1017108,182186,40.66668246,-73.88155978,POINT (-73.88155977599996 40.666682456000046),,,,,18:43,Evening,,
208899076,2/1/2020,5:09:00,BRONX,50,0,,FALSE,18-24,F,BLACK HISPANIC,18-24,M,WHITE HISPANIC,1010591,262530,40.88722715,-73.90473632,POINT (-73.90473632399994 40.88722715100005),,,,,5:09,Pre-Dawn Morning,,
213819785,6/3/2020,16:55:00,BRONX,41,0,,FALSE,18-24,M,BLACK HISPANIC,25-44,M,BLACK,1012551,236626,40.81612233,-73.89775712,POINT (-73.89775711899995 40.81612232700007),,,,,16:55,Afternoon,,
206931575,1/4/2020,3:46:00,QUEENS,103,0,,FALSE,,,,25-44,M,BLACK,1038501,193009,40.69628383,-73.80435852,POINT (-73.80435852099998 40.69628382500008),,,,,3:46,Pre-Dawn Morning,,
214359651,6/18/2020,19:30:00,BROOKLYN,75,0,,FALSE,,,,25-44,M,BLACK,1017687,174626,40.64592976,-73.87951017,POINT (-73.87951016799997 40.64592976100005),,,,,19:30,Evening,,
210461144,3/3/2020,21:27:00,MANHATTAN,23,0,,FALSE,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,999433,227426,40.79090314,-73.94516991,POINT (-73.94516991099994 40.79090313800003),,,,,21:27,Evening,,
212400497,4/25/2020,16:34:00,BROOKLYN,73,0,,FALSE,,,,25-44,M,BLACK,1008245,183796,40.67113,-73.91350205,POINT (-73.91350205499998 40.67113000200004),,,,,16:34,Afternoon,,
210338029,2/29/2020,2:13:00,QUEENS,111,0,,FALSE,25-44,M,BLACK HISPANIC,25-44,M,BLACK,1054696,207518,40.7359933,-73.74580368,POINT (-73.74580368399995 40.735993300000075),,,,,2:13,Pre-Dawn Morning,,
208437742,1/23/2020,14:00:00,MANHATTAN,30,0,,TRUE,18-24,M,BLACK HISPANIC,25-44,M,BLACK,996329,238263,40.82065251,-73.95636013,POINT (-73.95636012799997 40.820652506000044),,,,,14:00,Afternoon,,
214694692,6/27/2020,7:34:00,MANHATTAN,20,2,MULTI DWELL - PUBLIC HOUS,FALSE,25-44,F,BLACK,25-44,M,WHITE HISPANIC,987567,221008,40.77329985,-73.98802568,POINT (-73.98802567999996 40.77329984700003),,,,,7:34,Morning,,
211964521,4/11/2020,19:58:00,BROOKLYN,77,0,,TRUE,,,,25-44,M,BLACK,1004952,183648,40.67073209,-73.92537341,POINT (-73.92537341399998 40.67073208700003),,,,,19:58,Evening,,
214729490,6/29/2020,21:35:00,BROOKLYN,71,0,,FALSE,,,,25-44,M,BLACK,997457,181411,40.66460637,-73.95239629,POINT (-73.95239629299994 40.66460637300003),,,,,21:35,Evening,,
214513452,6/23/2020,19:16:00,QUEENS,106,0,RESTAURANT/DINER,FALSE,45-64,M,WHITE,25-44,M,ASIAN / PACIFIC ISLANDER,1029228,176725,40.65163996,-73.8379079,POINT (-73.83790790099994 40.65163996100006),,,,,19:16,Evening,,
209281498,2/7/2020,22:50:00,BROOKLYN,75,0,,FALSE,25-44,M,BLACK,25-44,F,BLACK,1013878,184468,40.67295743,-73.89319276,POINT (-73.89319276099997 40.67295743100004),,,,,22:50,Evening,,
214467579,6/22/2020,3:00:00,BRONX,40,0,,FALSE,,,,45-64,F,BLACK,1010325,237183,40.81765799,-73.90579692,POINT (-73.90579692299997 40.817657987000075),,,,,3:00,Pre-Dawn Morning,,
209685239,2/17/2020,22:28:00,QUEENS,113,2,MULTI DWELL - PUBLIC HOUS,FALSE,,,,18-24,F,BLACK,1044553,188701,40.68442022,-73.78257211,POINT (-73.78257211399995 40.684420223000075),,,,,22:28,Evening,,
213099073,5/14/2020,1:03:00,QUEENS,100,0,,TRUE,<18,M,BLACK,18-24,M,BLACK,1036176,153315,40.5873465,-73.81304854,POINT (-73.81304853899996 40.58734650400004),,,,,1:03,Pre-Dawn Morning,,
213724264,5/31/2020,1:30:00,BROOKLYN,60,2,MULTI DWELL - PUBLIC HOUS,FALSE,,,,18-24,M,BLACK,988594,154998,40.59211703,-73.98436032,POINT (-73.98436031899996 40.59211702600004),,,,,1:30,Pre-Dawn Morning,,
211362503,3/21/2020,0:13:00,MANHATTAN,7,2,MULTI DWELL - PUBLIC HOUS,FALSE,18-24,M,BLACK,25-44,M,BLACK,989667,212965,40.75122284,-73.98045027,POINT (-73.98045027299997 40.751222840000025),,,,,0:13,Pre-Dawn Morning,,
214183639,6/12/2020,23:00:00,BRONX,47,0,,FALSE,,,,<18,M,BLACK,1021731,263219,40.88907796,-73.86444348,POINT (-73.86444348399993 40.88907795500006),,,,,23:00,Evening,,
211362502,3/20/2020,20:19:00,MANHATTAN,25,0,,FALSE,,,,25-44,M,BLACK,1001692,231504,40.80209197,-73.93700122,POINT (-73.93700122199994 40.80209197100004),,,,,20:19,Evening,,
212823698,5/7/2020,15:06:00,QUEENS,114,2,MULTI DWELL - PUBLIC HOUS,FALSE,18-24,M,ASIAN / PACIFIC ISLANDER,25-44,M,UNKNOWN,998644,214588,40.75566751,-73.94804678,POINT (-73.94804678299994 40.755667508000045),,,,,15:06,Afternoon,,
210156781,2/26/2020,22:50:00,MANHATTAN,34,0,MULTI DWELL - APT BUILD,FALSE,18-24,M,BLACK HISPANIC,25-44,M,WHITE,1006293,254234,40.86446898,-73.9203078,POINT (-73.92030780199997 40.86446897800005),,,,,22:50,Evening,,
214359250,6/18/2020,1:14:00,BRONX,46,0,,FALSE,,,,18-24,M,BLACK,1011852,253013,40.86110207,-73.90021499,POINT (-73.90021498999994 40.86110207200005),,,,,1:14,Pre-Dawn Morning,,
212200404,4/20/2020,15:08:00,BROOKLYN,75,0,,FALSE,,,,18-24,M,BLACK,1013100,182831,40.6684668,-73.89600445,POINT (-73.89600444799999 40.66846680400005),,,,,15:08,Afternoon,,
214215424,6/15/2020,19:15:00,QUEENS,114,2,MULTI DWELL - PUBLIC HOUS,FALSE,,,,25-44,F,BLACK,1009583,214399,40.75512418,-73.90856356,POINT (-73.90856356099994 40.755124178000074),,,,,19:15,Evening,,
212558133,4/30/2020,23:20:00,BRONX,47,0,,FALSE,18-24,F,BLACK,25-44,M,WHITE HISPANIC,1025204,258236,40.87538576,-73.85191313,POINT (-73.85191313299998 40.87538575600007),,,,,23:20,Evening,,
213121382,5/15/2020,8:33:00,MANHATTAN,1,0,,FALSE,25-44,F,BLACK HISPANIC,25-44,M,BLACK,982600,196931,40.70721492,-74.00595274,POINT (-74.00595273699997 40.70721492400003),,,,,8:33,Morning,,
214562240,6/24/2020,21:13:00,QUEENS,100,2,MULTI DWELL - PUBLIC HOUS,FALSE,,,,25-44,M,BLACK,1039880,155193,40.59247876,-73.79969735,POINT (-73.79969734699995 40.59247875500006),,,,,21:13,Evening,,
213550053,5/26/2020,15:51:00,BROOKLYN,76,2,MULTI DWELL - PUBLIC HOUS,TRUE,25-44,M,BLACK,25-44,M,BLACK,986966,188114,40.68301404,-73.99020881,POINT (-73.99020881399997 40.68301403800007),,,,,15:51,Afternoon,,
214467578,6/22/2020,1:34:00,BRONX,40,2,MULTI DWELL - PUBLIC HOUS,FALSE,,,,18-24,M,BLACK,1006600,238545,40.8214065,-73.91925017,POINT (-73.91925016899995 40.82140650100007),,,,,1:34,Pre-Dawn Morning,,
212640536,5/3/2020,16:05:00,MANHATTAN,33,0,,FALSE,,,,18-24,M,BLACK,1002252,247207,40.84519113,-73.93493638,POINT (-73.93493638399997 40.84519112500004),,,,,16:05,Afternoon,,
214184467,6/14/2020,23:05:00,BRONX,43,0,,FALSE,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1020576,243060,40.83375246,-73.86873004,POINT (-73.86873003699998 40.83375246000003),,,,,23:05,Evening,,
212640102,5/2/2020,15:18:00,BRONX,49,0,,TRUE,,,,45-64,M,WHITE HISPANIC,1021469,254216,40.86436864,-73.86544108,POINT (-73.86544107799995 40.86436863500006),,,,,15:18,Afternoon,,
214467580,6/22/2020,1:05:00,BRONX,44,0,MULTI DWELL - APT BUILD,FALSE,,,,25-44,M,BLACK,1004352,244652,40.83817387,-73.92735396,POINT (-73.92735396399996 40.838173866000034),,,,,1:05,Pre-Dawn Morning,,
213920341,6/7/2020,1:25:00,BROOKLYN,77,2,MULTI DWELL - PUBLIC HOUS,TRUE,,,,18-24,M,BLACK,1001311,185373,40.67547459,-73.93849438,POINT (-73.93849437599994 40.67547459000008),,,,,1:25,Pre-Dawn Morning,,
210461145,3/3/2020,12:23:00,BROOKLYN,70,0,,FALSE,,,,18-24,M,BLACK,998409,171068,40.63621561,-73.94898648,POINT (-73.94898648399999 40.63621561400004),,,,,12:23,Afternoon,,
214431183,6/20/2020,4:55:00,BRONX,48,0,MULTI DWELL - APT BUILD,FALSE,,,,<18,F,WHITE HISPANIC,1015742,247472,40.84588067,-73.88617794,POINT (-73.88617794499999 40.84588066600003),,,,,4:55,Pre-Dawn Morning,,
214690556,6/26/2020,0:30:00,MANHATTAN,13,0,,FALSE,25-44,M,BLACK,18-24,F,WHITE HISPANIC,987583,210248,40.74376639,-73.98797325,POINT (-73.98797324599997 40.74376638800004),,,,,0:30,Pre-Dawn Morning,,
214312558,6/17/2020,21:02:00,BROOKLYN,73,2,MULTI DWELL - PUBLIC HOUS,TRUE,,,,45-64,M,BLACK,1009515,183436,40.67013835,-73.90892519,POINT (-73.90892519399995 40.67013835000006),,,,,21:02,Evening,,
212400207,4/25/2020,0:55:00,MANHATTAN,32,0,,FALSE,,,,25-44,M,BLACK,1001250,237934,40.81974139,-73.93858143,POINT (-73.93858143399996 40.81974139400006),,,,,0:55,Pre-Dawn Morning,,
209281497,2/8/2020,2:20:00,BROOKLYN,76,0,,TRUE,,,,25-44,M,BLACK,983870,183741,40.67101155,-74.0013713,POINT (-74.00137129999996 40.671011546000045),,,,,2:20,Pre-Dawn Morning,,
214693785,6/27/2020,2:00:00,BRONX,44,0,,FALSE,,,,25-44,M,BLACK,1006769,241999,40.83088632,-73.91862797,POINT (-73.91862797499994 40.83088631600003),,,,,2:00,Pre-Dawn Morning,,
214184465,6/13/2020,18:15:00,QUEENS,113,0,,FALSE,,,,<18,M,BLACK,1043959,189514,40.68665574,-73.78470664,POINT (-73.78470663599995 40.68665574200003),,,,,18:15,Evening,,
209809344,2/19/2020,19:05:00,MANHATTAN,23,2,MULTI DWELL - PUBLIC HOUS,TRUE,,,,25-44,M,WHITE HISPANIC,1000069,230107,40.79826064,-73.94286676,POINT (-73.94286676199994 40.79826064200006),,,,,19:05,Evening,,
211362214,3/20/2020,19:04:00,QUEENS,113,0,,FALSE,25-44,M,BLACK,25-44,M,ASIAN / PACIFIC ISLANDER,1041589,187579,40.68136029,-73.79326866,POINT (-73.79326865999997 40.68136029300007),,,,,19:04,Evening,,
214778542,6/30/2020,23:39:00,QUEENS,110,0,,TRUE,,,,18-24,M,WHITE HISPANIC,1020360,211782,40.74790374,-73.86967875,POINT (-73.86967874999993 40.74790373800005),,,,,23:39,Evening,,
206909665,1/2/2020,20:20:00,BROOKLYN,72,0,,FALSE,,,,25-44,M,WHITE HISPANIC,977897,173058,40.64168678,-74.02289321,POINT (-74.02289321399996 40.64168677500004),,,,,20:20,Evening,,
207868257,1/13/2020,13:52:00,BRONX,42,0,,FALSE,25-44,M,BLACK HISPANIC,25-44,M,BLACK HISPANIC,1011628,240275,40.82614071,-73.90107679,POINT (-73.90107679499994 40.82614070600005),,,,,13:52,Afternoon,,
211597940,3/30/2020,1:20:00,BROOKLYN,69,0,,FALSE,,,,25-44,M,BLACK,1009320,173536,40.64296558,-73.90966494,POINT (-73.90966493899998 40.642965583000034),,,,,1:20,Pre-Dawn Morning,,
213386283,5/21/2020,17:02:00,BROOKLYN,73,2,MULTI DWELL - PUBLIC HOUS,FALSE,,,,18-24,M,BLACK,1009656,181287,40.66423942,-73.90842501,POINT (-73.90842501099996 40.66423942200004),,,,,17:02,Afternoon,,
213772742,6/2/2020,20:10:00,BRONX,42,0,,FALSE,45-64,M,BLACK,25-44,M,BLACK HISPANIC,1010027,240720,40.82736692,-73.90685996,POINT (-73.90685995799998 40.82736692100008),,,,,20:10,Evening,,
211362501,3/21/2020,1:15:00,QUEENS,115,0,,FALSE,18-24,M,BLACK,25-44,M,BLACK,1019686,216471,40.76077657,-73.87208653,POINT (-73.87208653299996 40.76077656700005),,,,,1:15,Pre-Dawn Morning,,
214214866,6/15/2020,12:51:00,STATEN ISLAND,122,0,,FALSE,,,,45-64,M,WHITE,959956,152172,40.58432799,-74.08746486,POINT (-74.08746486299998 40.58432798800004),,,,,12:51,Afternoon,,
208009526,1/15/2020,5:31:00,BROOKLYN,83,0,,FALSE,25-44,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC,1008941,190260,40.6888703,-73.91096937,POINT (-73.91096936799994 40.68887029700005),,,,,5:31,Pre-Dawn Morning,,
214430791,6/19/2020,16:13:00,BROOKLYN,75,0,,TRUE,,,,25-44,M,BLACK,1015829,179160,40.65838142,-73.88618429,POINT (-73.88618429299999 40.658381415000065),,,,,16:13,Afternoon,,
209808543,2/19/2020,20:24:00,QUEENS,101,0,,FALSE,25-44,M,BLACK,25-44,M,BLACK,1051960,160392,40.60666486,-73.7561496,POINT (-73.75614960299998 40.606664855000076),,,,,20:24,Evening,,
214468086,6/22/2020,22:50:00,BROOKLYN,71,0,,FALSE,,,,18-24,F,BLACK,999349,180852,40.66306902,-73.94557776,POINT (-73.94557775899995 40.663069018000044),,,,,22:50,Evening,,
211855627,4/8/2020,7:50:00,QUEENS,103,0,PVT HOUSE,FALSE,25-44,M,BLACK HISPANIC,25-44,M,BLACK,1039749,190809,40.69023761,-73.79987606,POINT (-73.79987605699995 40.690237610000054),,,,,7:50,Morning,,
214312112,6/17/2020,3:21:00,QUEENS,103,0,PVT HOUSE,FALSE,,,,25-44,M,BLACK,1038668,192318,40.69438617,-73.80376186,POINT (-73.80376186099994 40.69438617000003),,,,,3:21,Pre-Dawn Morning,,
211066098,3/14/2020,0:01:00,STATEN ISLAND,121,2,MULTI DWELL - PUBLIC HOUS,FALSE,,,,25-44,M,BLACK,942825,166367,40.62322682,-74.14922697,POINT (-74.14922697299994 40.62322681900008),,,,,0:01,Pre-Dawn Morning,,
213549526,5/26/2020,4:15:00,BRONX,50,0,MULTI DWELL - APT BUILD,FALSE,,,,65+,M,BLACK,1011244,256820,40.87155301,-73.90239769,POINT (-73.90239768799995 40.871553006000056),,,,,4:15,Pre-Dawn Morning,,
214513451,6/23/2020,21:33:00,BROOKLYN,90,2,MULTI DWELL - PUBLIC HOUS,TRUE,,,,25-44,M,WHITE HISPANIC,1000014,197754,40.70945998,-73.94314125,POINT (-73.94314125399995 40.70945997800004),,,,,21:33,Evening,,
212063774,4/15/2020,13:15:00,QUEENS,101,0,,TRUE,,,,25-44,M,BLACK,1051729,159440,40.60405358,-73.75699104,POINT (-73.75699103699998 40.60405358100007),,,,,13:15,Afternoon,,
214270194,6/17/2020,1:51:00,BROOKLYN,67,0,,TRUE,,,,25-44,M,BLACK,1003313,176413,40.65087729,-73.93130225,POINT (-73.93130224699996 40.65087729100003),,,,,1:51,Pre-Dawn Morning,,
213187655,5/17/2020,1:05:00,BROOKLYN,81,0,,FALSE,,,,25-44,M,BLACK,1004019,190208,40.68873993,-73.92871751,POINT (-73.92871751299998 40.688739930000054),,,,,1:05,Pre-Dawn Morning,,
206909437,1/2/2020,21:37:00,BROOKLYN,63,0,,FALSE,18-24,F,BLACK,25-44,M,WHITE,1001836,168373,40.62881227,-73.93664601,POINT (-73.93664600899996 40.628812269000036),,,,,21:37,Evening,,
214693796,6/28/2020,3:10:00,BROOKLYN,73,0,PVT HOUSE,FALSE,,,,18-24,M,BLACK,1007783,185486,40.67576991,-73.91516161,POINT (-73.91516161399994 40.67576991200008),,,,,3:10,Pre-Dawn Morning,,
208899478,2/2/2020,2:32:00,MANHATTAN,25,0,,FALSE,,,,25-44,M,BLACK HISPANIC,999520,230738,40.79999353,-73.94484819,POINT (-73.94484819199994 40.79999353000005),,,,,2:32,Pre-Dawn Morning,,
213973277,6/8/2020,22:38:00,BROOKLYN,81,0,,FALSE,,,,25-44,M,ASIAN / PACIFIC ISLANDER,1004426,187539,40.68141322,-73.92725793,POINT (-73.92725792699997 40.681413218000046),,,,,22:38,Evening,,
214183639,6/12/2020,23:00:00,BRONX,47,0,,FALSE,,,,18-24,F,BLACK,1021731,263219,40.88907796,-73.86444348,POINT (-73.86444348399993 40.88907795500006),,,,,23:00,Evening,,
214431184,6/20/2020,4:00:00,BRONX,43,0,,FALSE,,,,45-64,M,BLACK,1021531,244069,40.83651789,-73.86527335,POINT (-73.86527334699997 40.83651789100003),,,,,4:00,Pre-Dawn Morning,,
212132075,4/17/2020,2:45:00,BRONX,42,2,MULTI DWELL - PUBLIC HOUS,FALSE,25-44,M,BLACK,18-24,M,WHITE HISPANIC,1011112,244416,40.83750814,-73.90292467,POINT (-73.90292466999995 40.83750814100006),,,,,2:45,Pre-Dawn Morning,,
212640535,5/3/2020,16:13:00,QUEENS,109,2,MULTI DWELL - PUBLIC HOUS,FALSE,,,,45-64,M,BLACK,1030347,215618,40.75838615,-73.83360897,POINT (-73.83360897499995 40.758386148000056),,,,,16:13,Afternoon,,
209974083,2/21/2020,10:22:00,BROOKLYN,73,0,,TRUE,25-44,M,BLACK,25-44,M,BLACK,1008228,183789,40.67111083,-73.91356336,POINT (-73.91356336299998 40.67111083400005),,,,,10:22,Morning,,
211793809,4/6/2020,15:00:00,QUEENS,110,0,,FALSE,25-44,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC,1022016,211424,40.7469142,-73.86370419,POINT (-73.86370418799999 40.74691420200003),,,,,15:00,Afternoon,,
214312557,6/17/2020,0:33:00,BRONX,42,0,MULTI DWELL - APT BUILD,FALSE,,,,<18,M,BLACK,1015667,243850,40.83593961,-73.88646599,POINT (-73.88646598899999 40.83593960600007),,,,,0:33,Pre-Dawn Morning,,
210706802,3/6/2020,5:39:00,BROOKLYN,73,0,,FALSE,,,,25-44,M,BLACK,1008239,178971,40.65788647,-73.91354085,POINT (-73.91354085199998 40.657886467000026),,,,,5:39,Pre-Dawn Morning,,
208437742,1/23/2020,14:00:00,MANHATTAN,30,0,,FALSE,18-24,M,BLACK HISPANIC,25-44,M,BLACK,996329,238263,40.82065251,-73.95636013,POINT (-73.95636012799997 40.820652506000044),,,,,14:00,Afternoon,,
210707460,3/8/2020,15:38:00,BROOKLYN,67,0,,FALSE,,,,25-44,M,BLACK,1006807,175875,40.64939239,-73.91871238,POINT (-73.91871238299996 40.64939238800008),,,,,15:38,Afternoon,,
208531435,1/25/2020,1:30:00,MANHATTAN,28,0,RESTAURANT/DINER,FALSE,,,,25-44,M,BLACK,999393,233707,40.80814284,-73.9453002,POINT (-73.94530020299999 40.80814283800004),,,,,1:30,Pre-Dawn Morning,,
214513025,6/23/2020,1:42:00,BRONX,44,0,MULTI DWELL - APT BUILD,FALSE,,,,25-44,M,BLACK,1004568,243052,40.83378184,-73.9265782,POINT (-73.92657819899995 40.833781835000025),,,,,1:42,Pre-Dawn Morning,,
214431175,6/21/2020,4:19:00,BROOKLYN,73,0,PVT HOUSE,FALSE,,,,25-44,F,BLACK,1006140,183727,40.67094607,-73.92109057,POINT (-73.92109057299996 40.670946067000045),,,,,4:19,Pre-Dawn Morning,,
214312556,6/17/2020,23:15:00,BRONX,47,2,MULTI DWELL - PUBLIC HOUS,FALSE,,,,25-44,M,BLACK,1026877,262050,40.88584607,-73.84583936,POINT (-73.84583936199994 40.88584606500007),,,,,23:15,Evening,,
209640335,2/14/2020,16:32:00,BROOKLYN,71,0,,FALSE,,,,<18,M,BLACK,997457,181411,40.66460637,-73.95239629,POINT (-73.95239629299994 40.66460637300003),,,,,16:32,Afternoon,,
212557700,4/30/2020,14:25:00,BROOKLYN,77,0,,FALSE,,,,25-44,M,BLACK,1004196,183865,40.67132944,-73.92809805,POINT (-73.92809805199994 40.67132944000008),,,,,14:25,Afternoon,,
212170023,4/19/2020,8:50:00,BROOKLYN,75,0,GAS STATION,TRUE,,,,25-44,M,BLACK,1014436,179503,40.65932773,-73.89120341,POINT (-73.89120340799997 40.659327733000055),,,,,8:50,Morning,,
210707456,3/7/2020,18:20:00,BROOKLYN,75,2,MULTI DWELL - PUBLIC HOUS,FALSE,,,,18-24,M,BLACK,1016807,179007,40.65795792,-73.88266012,POINT (-73.88266012399998 40.65795792200004),,,,,18:20,Evening,,
211912303,4/10/2020,4:39:00,BRONX,44,0,,FALSE,25-44,M,BLACK,65+,M,WHITE HISPANIC,1008249,242113,40.83119532,-73.91327952,POINT (-73.91327951999995 40.83119531600005),,,,,4:39,Pre-Dawn Morning,,
207815721,1/11/2020,16:00:00,STATEN ISLAND,121,0,,FALSE,<18,M,BLACK,18-24,M,BLACK,940372,170379,40.63422709,-74.15808949,POINT (-74.15808949399997 40.634227087000056),,,,,16:00,Afternoon,,
